	LIME Importance
OGFRL1.rescaled	0.0
SH3BGRL.rescaled	0.0
RPS6KA6.rescaled	0.0
GSTA1.rescaled	0.0
CD2AP.rescaled	0.0
RUNX2.rescaled	0.0
CLIC5.rescaled	0.0
ENPP4.rescaled	0.0
ENPP5.rescaled	0.0
RCAN2.rescaled	0.0
CYP39A1.rescaled	0.0
SLC25A27.rescaled	0.0
PLA2G7.rescaled	0.0
SATL1.rescaled	0.0
TNFRSF21.rescaled	0.0
CENPQ.rescaled	0.0
TMEM14A.rescaled	0.0
C6orf141.rescaled	0.0
APOOL.rescaled	0.0
CRISP3.rescaled	0.0
TFAP2B.rescaled	0.0
PKHD1.rescaled	0.0
MCM3.rescaled	0.0
PAQR8.rescaled	0.0
EFHC1.rescaled	0.0
TRAM2.rescaled	0.0
HDX.rescaled	0.0
RIMS1.rescaled	0.0
KHDC1.rescaled	0.0
MDN1.rescaled	0.0
OOEP.rescaled	0.0
ITM2A.rescaled	0.0
SNAP91.rescaled	0.0
CYB5R4.rescaled	0.0
MRAP2.rescaled	0.0
TBX18.rescaled	0.0
SNX14.rescaled	0.0
SYNCRIP.rescaled	0.0
C6orf163.rescaled	0.0
SLC35A1.rescaled	0.0
RARS2.rescaled	0.0
ORC3.rescaled	0.0
AKIRIN2.rescaled	0.0
CNR1.rescaled	0.0
RNGTT.rescaled	0.0
PNRC1.rescaled	0.0
PM20D2.rescaled	0.0
SRSF12.rescaled	0.0
GABRR1.rescaled	0.0
GABRR2.rescaled	0.0
UBE2J1.rescaled	0.0
RRAGD.rescaled	0.0
ANKRD6.rescaled	0.0
LYRM2.rescaled	0.0
ME1.rescaled	0.0
RWDD2A.rescaled	0.0
PGM3.rescaled	0.0
MYO6.rescaled	0.0
DDX43.rescaled	0.0
MTO1.rescaled	0.0
EEF1A1.rescaled	0.0
SLC17A5.rescaled	0.0
CD109.rescaled	0.0
COL12A1.rescaled	0.0
COX7A2.rescaled	0.0
TMEM30A.rescaled	0.0
FILIP1.rescaled	0.0
SENP6.rescaled	0.0
HTR1B.rescaled	0.0
TPBG.rescaled	0.0
IRAK1BP1.rescaled	0.0
BRWD3.rescaled	0.0
PHIP.rescaled	0.0
HMGN3.rescaled	0.0
LCA5.rescaled	0.0
SH3BGRL2.rescaled	0.0
ELOVL4.rescaled	0.0
TTK.rescaled	0.0
BCKDHB.rescaled	0.0
IBTK.rescaled	0.0
VNN1.rescaled	0.0
VNN2.rescaled	0.0
RPS12.rescaled	0.0
MAGEE1.rescaled	0.0
NUDT1.rescaled	0.0
SNX8.rescaled	0.0
EIF3B.rescaled	0.0
ATRX.rescaled	0.0
FGF16.rescaled	0.0
LFNG.rescaled	0.0
BRAT1.rescaled	0.0
IQCE.rescaled	0.0
TTYH3.rescaled	0.0
AMZ1.rescaled	0.0
GNA12.rescaled	0.0
CARD11.rescaled	0.0
SDK1.rescaled	0.0
FOXK1.rescaled	0.0
RADIL.rescaled	0.0
MMD2.rescaled	0.0
RBAK.rescaled	0.0
WIPI2.rescaled	0.0
SLC29A4.rescaled	0.0
FBXL18.rescaled	0.0
ACTB.rescaled	0.0
OCM.rescaled	0.0
CCZ1.rescaled	0.0
MAD1L1.rescaled	0.0
ELFN1.rescaled	0.0
PSMG3.rescaled	0.0
FAM20C.rescaled	0.0
SMOC2.rescaled	0.0
THBS2.rescaled	0.0
WDR27.rescaled	0.0
C6orf120.rescaled	0.0
PHF10.rescaled	0.0
DLL1.rescaled	0.0
FAM120B.rescaled	0.0
PSMB1.rescaled	0.0
TBP.rescaled	0.0
PDCD2.rescaled	0.0
PDGFA.rescaled	0.0
TMEM184A.rescaled	0.0
PRKAR1B.rescaled	0.0
SUN1.rescaled	0.0
GET4.rescaled	0.0
ADAP1.rescaled	0.0
COX19.rescaled	0.0
GPR146.rescaled	0.0
MAGT1.rescaled	0.0
ZFAND2A.rescaled	0.0
MICALL2.rescaled	0.0
MAFK.rescaled	0.0
PMS2.rescaled	0.0
AIMP2.rescaled	0.0
GPR31.rescaled	0.0
EIF2AK1.rescaled	0.0
BZW2.rescaled	0.0
AGR2.rescaled	0.0
AGR3.rescaled	0.0
AHR.rescaled	0.0
SNX13.rescaled	0.0
HDAC9.rescaled	0.0
TWIST1.rescaled	0.0
MACC1.rescaled	0.0
ITGB8.rescaled	0.0
ABCB5.rescaled	0.0
SP4.rescaled	0.0
DNAH11.rescaled	0.0
CDCA7L.rescaled	0.0
RAPGEF5.rescaled	0.0
ZDHHC15.rescaled	0.0
STEAP1B.rescaled	0.0
IL6.rescaled	0.0
TOMM7.rescaled	0.0
FAM126A.rescaled	0.0
KLHL7.rescaled	0.0
IGF2BP3.rescaled	0.0
TRA2A.rescaled	0.0
OSBPL3.rescaled	0.0
ANKMY2.rescaled	0.0
SOSTDC1.rescaled	0.0
MEOX2.rescaled	0.0
COL28A1.rescaled	0.0
USP42.rescaled	0.0
CYTH3.rescaled	0.0
RAC1.rescaled	0.0
KDELR2.rescaled	0.0
GRID2IP.rescaled	0.0
ZDHHC4.rescaled	0.0
ZNF853.rescaled	0.0
ZNF12.rescaled	0.0
CCZ1B.rescaled	0.0
C1GALT1.rescaled	0.0
MIOS.rescaled	0.0
AGMO.rescaled	0.0
RPA3.rescaled	0.0
GLCCI1.rescaled	0.0
ICA1.rescaled	0.0
NXPH1.rescaled	0.0
PHF14.rescaled	0.0
THSD7A.rescaled	0.0
TMEM106B.rescaled	0.0
VWDE.rescaled	0.0
ARL4A.rescaled	0.0
ETV1.rescaled	0.0
DACT2.rescaled	0.0
CCR6.rescaled	0.0
TCF21.rescaled	0.0
ULBP1.rescaled	0.0
PEX3.rescaled	0.0
FUCA2.rescaled	0.0
PHACTR2.rescaled	0.0
LTV1.rescaled	0.0
PLAGL1.rescaled	0.0
SF3B5.rescaled	0.0
STX11.rescaled	0.0
UTRN.rescaled	0.0
EPM2A.rescaled	0.0
FBXO30.rescaled	0.0
SHPRH.rescaled	0.0
STXBP5.rescaled	0.0
SASH1.rescaled	0.0
PGAM4.rescaled	0.0
ZC3H12D.rescaled	0.0
PPIL4.rescaled	0.0
KATNA1.rescaled	0.0
LATS1.rescaled	0.0
NUP43.rescaled	0.0
PCMT1.rescaled	0.0
LRP11.rescaled	0.0
RAET1E.rescaled	0.0
RAET1G.rescaled	0.0
ADAT2.rescaled	0.0
AIG1.rescaled	0.0
HIVEP2.rescaled	0.0
PEX7.rescaled	0.0
TBPL1.rescaled	0.0
SLC2A12.rescaled	0.0
SGK1.rescaled	0.0
ALDH8A1.rescaled	0.0
HBS1L.rescaled	0.0
MYB.rescaled	0.0
AHI1.rescaled	0.0
BCLAF1.rescaled	0.0
MAP7.rescaled	0.0
MAP3K5.rescaled	0.0
IL20RA.rescaled	0.0
VTA1.rescaled	0.0
IFNGR1.rescaled	0.0
PERP.rescaled	0.0
PBOV1.rescaled	0.0
HEBP2.rescaled	0.0
NHSL1.rescaled	0.0
CCDC28A.rescaled	0.0
ECT2L.rescaled	0.0
REPS1.rescaled	0.0
TXLNB.rescaled	0.0
CITED2.rescaled	0.0
ULBP2.rescaled	0.0
ATP7A.rescaled	0.0
RNASET2.rescaled	0.0
RAET1L.rescaled	0.0
TULP4.rescaled	0.0
TMEM181.rescaled	0.0
DYNLT1.rescaled	0.0
SYTL3.rescaled	0.0
EZR.rescaled	0.0
RSPH3.rescaled	0.0
TAGAP.rescaled	0.0
FNDC1.rescaled	0.0
SOD2.rescaled	0.0
WTAP.rescaled	0.0
ACAT2.rescaled	0.0
TCP1.rescaled	0.0
MRPL18.rescaled	0.0
IGF2R.rescaled	0.0
SLC22A3.rescaled	0.0
PLG.rescaled	0.0
MAP3K4.rescaled	0.0
AGPAT4.rescaled	0.0
PACRG.rescaled	0.0
QKI.rescaled	0.0
PDE10A.rescaled	0.0
PRR18.rescaled	0.0
SFT2D1.rescaled	0.0
GTF2H5.rescaled	0.0
SERAC1.rescaled	0.0
COX7B.rescaled	0.0
FBXO5.rescaled	0.0
ULBP3.rescaled	0.0
PPP1R14C.rescaled	0.0
IYD.rescaled	0.0
MTHFD1L.rescaled	0.0
AKAP12.rescaled	0.0
ZBTB2.rescaled	0.0
RMND1.rescaled	0.0
ESR1.rescaled	0.0
SYNE1.rescaled	0.0
MYCT1.rescaled	0.0
MTRF1L.rescaled	0.0
SYNJ2.rescaled	0.0
IPCEF1.rescaled	0.0
CNKSR3.rescaled	0.0
SCAF8.rescaled	0.0
TIAM2.rescaled	0.0
TFB1M.rescaled	0.0
CLDN20.rescaled	0.0
ARID1B.rescaled	0.0
TMEM242.rescaled	0.0
ZDHHC14.rescaled	0.0
SNX9.rescaled	0.0
SUPT3H.rescaled	0.0
ZNF711.rescaled	0.0
POF1B.rescaled	0.0
TRMT2B.rescaled	0.0
PAK1IP1.rescaled	0.0
TMEM14C.rescaled	0.0
TMEM14B.rescaled	0.0
SYCP2L.rescaled	0.0
ELOVL2.rescaled	0.0
NEDD9.rescaled	0.0
TMEM170B.rescaled	0.0
HIVEP1.rescaled	0.0
EDN1.rescaled	0.0
PHACTR1.rescaled	0.0
TBC1D7.rescaled	0.0
GFOD1.rescaled	0.0
SIRT5.rescaled	0.0
NOL7.rescaled	0.0
RANBP9.rescaled	0.0
RNF182.rescaled	0.0
CD83.rescaled	0.0
JARID2.rescaled	0.0
GMPR.rescaled	0.0
ATXN1.rescaled	0.0
CENPI.rescaled	0.0
RBM24.rescaled	0.0
CAP2.rescaled	0.0
C6orf52.rescaled	0.0
GCNT2.rescaled	0.0
TFAP2A.rescaled	0.0
PPP1R3G.rescaled	0.0
BPHL.rescaled	0.0
TUBB2A.rescaled	0.0
PSMG4.rescaled	0.0
SLC22A23.rescaled	0.0
PXDC1.rescaled	0.0
PRPF4B.rescaled	0.0
C6orf201.rescaled	0.0
ECI2.rescaled	0.0
CDYL.rescaled	0.0
LYRM4.rescaled	0.0
FARS2.rescaled	0.0
SLC35B3.rescaled	0.0
NRN1.rescaled	0.0
F13A1.rescaled	0.0
LY86.rescaled	0.0
RREB1.rescaled	0.0
SSR1.rescaled	0.0
CAGE1.rescaled	0.0
DSP.rescaled	0.0
SNRNP48.rescaled	0.0
BMP6.rescaled	0.0
TXNDC5.rescaled	0.0
FAM8A1.rescaled	0.0
NUP153.rescaled	0.0
NQO2.rescaled	0.0
KIF13A.rescaled	0.0
HMGN4.rescaled	0.0
ABT1.rescaled	0.0
ZNF322.rescaled	0.0
PRSS16.rescaled	0.0
ZNF391.rescaled	0.0
ZNF184.rescaled	0.0
OR2B6.rescaled	0.0
ZNF165.rescaled	0.0
ZSCAN16.rescaled	0.0
ZKSCAN4.rescaled	0.0
NKAPL.rescaled	0.0
PGBD1.rescaled	0.0
ZKSCAN3.rescaled	0.0
ZSCAN12.rescaled	0.0
ZSCAN23.rescaled	0.0
TRIM27.rescaled	0.0
ZNF311.rescaled	0.0
UBD.rescaled	0.0
GABBR1.rescaled	0.0
MOG.rescaled	0.0
PPP1R11.rescaled	0.0
RNF39.rescaled	0.0
TRIM26.rescaled	0.0
BTN2A1.rescaled	0.0
BTN3A3.rescaled	0.0
BTN3A1.rescaled	0.0
DCDC2.rescaled	0.0
NHLRC1.rescaled	0.0
TPMT.rescaled	0.0
DEK.rescaled	0.0
ID4.rescaled	0.0
MBOAT1.rescaled	0.0
E2F3.rescaled	0.0
CDKAL1.rescaled	0.0
SOX4.rescaled	0.0
XKRX.rescaled	0.0
NOX1.rescaled	0.0
KAAG1.rescaled	0.0
BTN2A2.rescaled	0.0
MRS2.rescaled	0.0
GPLD1.rescaled	0.0
ALDH5A1.rescaled	0.0
TDP2.rescaled	0.0
ACOT13.rescaled	0.0
C6orf62.rescaled	0.0
GMNN.rescaled	0.0
SCGN.rescaled	0.0
TRIM38.rescaled	0.0
HFE.rescaled	0.0
RIPK1.rescaled	0.0
SERPINB6.rescaled	0.0
GNL1.rescaled	0.0
DOK3.rescaled	0.0
ARL10.rescaled	0.0
NOP16.rescaled	0.0
ARMCX6.rescaled	0.0
RNF44.rescaled	0.0
CDHR2.rescaled	0.0
GPRIN1.rescaled	0.0
ARMCX1.rescaled	0.0
UNC5A.rescaled	0.0
HK3.rescaled	0.0
UIMC1.rescaled	0.0
ZNF346.rescaled	0.0
FGFR4.rescaled	0.0
NSD1.rescaled	0.0
RAB24.rescaled	0.0
PRELID1.rescaled	0.0
MXD3.rescaled	0.0
RPL36A.rescaled	0.0
RGS14.rescaled	0.0
BTK.rescaled	0.0
F12.rescaled	0.0
GRK6.rescaled	0.0
PRR7.rescaled	0.0
DBN1.rescaled	0.0
KIAA1191.rescaled	0.0
THOC3.rescaled	0.0
HRH2.rescaled	0.0
SH3PXD2B.rescaled	0.0
FOXI1.rescaled	0.0
LCP2.rescaled	0.0
KCNMB1.rescaled	0.0
GABRP.rescaled	0.0
RANBP17.rescaled	0.0
NPM1.rescaled	0.0
FGF18.rescaled	0.0
FBXW11.rescaled	0.0
STK10.rescaled	0.0
UBTD2.rescaled	0.0
NEURL1B.rescaled	0.0
SFXN1.rescaled	0.0
DUSP1.rescaled	0.0
ERGIC1.rescaled	0.0
RPL26L1.rescaled	0.0
ATP6V0E1.rescaled	0.0
BNIP1.rescaled	0.0
STC2.rescaled	0.0
BOD1.rescaled	0.0
CPEB4.rescaled	0.0
MSX2.rescaled	0.0
DRD1.rescaled	0.0
PDLIM7.rescaled	0.0
DDX41.rescaled	0.0
SERPINB9.rescaled	0.0
FAM193B.rescaled	0.0
RNF130.rescaled	0.0
MAPK9.rescaled	0.0
GFPT2.rescaled	0.0
CNOT6.rescaled	0.0
SCGB3A1.rescaled	0.0
FLT4.rescaled	0.0
MGAT1.rescaled	0.0
ZFP62.rescaled	0.0
TAF7L.rescaled	0.0
BTNL9.rescaled	0.0
TRIM7.rescaled	0.0
TRIM41.rescaled	0.0
TRIM52.rescaled	0.0
DUSP22.rescaled	0.0
IRF4.rescaled	0.0
EXOC2.rescaled	0.0
FOXQ1.rescaled	0.0
FOXF2.rescaled	0.0
FOXC1.rescaled	0.0
GMDS.rescaled	0.0
MYLK4.rescaled	0.0
WRNIP1.rescaled	0.0
SERPINB1.rescaled	0.0
TBC1D9B.rescaled	0.0
SQSTM1.rescaled	0.0
MGAT4B.rescaled	0.0
ZNF354B.rescaled	0.0
TMED9.rescaled	0.0
B4GALT7.rescaled	0.0
FAM153A.rescaled	0.0
N4BP3.rescaled	0.0
RMND5B.rescaled	0.0
NHP2.rescaled	0.0
HNRNPAB.rescaled	0.0
COL23A1.rescaled	0.0
CLK4.rescaled	0.0
ZNF354A.rescaled	0.0
ZFP2.rescaled	0.0
LTC4S.rescaled	0.0
ZNF454.rescaled	0.0
GRM6.rescaled	0.0
ZNF879.rescaled	0.0
ZNF354C.rescaled	0.0
ADAMTS2.rescaled	0.0
RUFY1.rescaled	0.0
HNRNPH1.rescaled	0.0
CBY3.rescaled	0.0
TIMM8A.rescaled	0.0
MAML1.rescaled	0.0
RPP21.rescaled	0.0
PRR3.rescaled	0.0
NFKBIE.rescaled	0.0
TREM1.rescaled	0.0
NAP1L3.rescaled	0.0
PIM1.rescaled	0.0
TMEM217.rescaled	0.0
TBC1D22B.rescaled	0.0
RNF8.rescaled	0.0
CCDC167.rescaled	0.0
MDGA1.rescaled	0.0
ZFAND3.rescaled	0.0
BTBD9.rescaled	0.0
PCDH11X.rescaled	0.0
GLO1.rescaled	0.0
GLP1R.rescaled	0.0
SAYSD1.rescaled	0.0
KCNK5.rescaled	0.0
KCNK17.rescaled	0.0
KIF6.rescaled	0.0
DAAM2.rescaled	0.0
MOCS1.rescaled	0.0
LRFN2.rescaled	0.0
UNC5CL.rescaled	0.0
NFYA.rescaled	0.0
TREML1.rescaled	0.0
PABPC5.rescaled	0.0
FGD2.rescaled	0.0
MTCH1.rescaled	0.0
PI16.rescaled	0.0
SRPK1.rescaled	0.0
SCUBE3.rescaled	0.0
ZNF76.rescaled	0.0
DEF6.rescaled	0.0
PPARD.rescaled	0.0
FANCE.rescaled	0.0
RPL10A.rescaled	0.0
TEAD3.rescaled	0.0
ARMC12.rescaled	0.0
CLPS.rescaled	0.0
LHFPL5.rescaled	0.0
SLC26A8.rescaled	0.0
PPIL1.rescaled	0.0
MAPK13.rescaled	0.0
BRPF3.rescaled	0.0
PNPLA1.rescaled	0.0
ETV7.rescaled	0.0
KCTD20.rescaled	0.0
STK38.rescaled	0.0
SRSF3.rescaled	0.0
CDKN1A.rescaled	0.0
CPNE5.rescaled	0.0
C6orf89.rescaled	0.0
TREM2.rescaled	0.0
FOXP4.rescaled	0.0
TAF11.rescaled	0.0
MDFI.rescaled	0.0
KLC4.rescaled	0.0
PTK7.rescaled	0.0
SRF.rescaled	0.0
CUL9.rescaled	0.0
ZNF318.rescaled	0.0
ABCC10.rescaled	0.0
DLK2.rescaled	0.0
TJAP1.rescaled	0.0
LRRC73.rescaled	0.0
YIPF3.rescaled	0.0
POLR1C.rescaled	0.0
XPO5.rescaled	0.0
POLH.rescaled	0.0
MAD2L1BP.rescaled	0.0
RSPH9.rescaled	0.0
MRPS18A.rescaled	0.0
VEGFA.rescaled	0.0
CHM.rescaled	0.0
MRPL14.rescaled	0.0
TMEM63B.rescaled	0.0
CAPN11.rescaled	0.0
SLC29A1.rescaled	0.0
HSP90AB1.rescaled	0.0
CUL7.rescaled	0.0
RRP36.rescaled	0.0
KLHDC3.rescaled	0.0
GUCA1A.rescaled	0.0
TFEB.rescaled	0.0
KLHL4.rescaled	0.0
FRS3.rescaled	0.0
PRICKLE4.rescaled	0.0
TOMM6.rescaled	0.0
MED20.rescaled	0.0
BYSL.rescaled	0.0
CCND3.rescaled	0.0
TAF8.rescaled	0.0
C6orf132.rescaled	0.0
GUCA1B.rescaled	0.0
PPP2R5D.rescaled	0.0
MRPS10.rescaled	0.0
TRERF1.rescaled	0.0
UBR2.rescaled	0.0
PRPH2.rescaled	0.0
TBCC.rescaled	0.0
RPL7L1.rescaled	0.0
C6orf226.rescaled	0.0
PTCRA.rescaled	0.0
CNPY3.rescaled	0.0
PEX6.rescaled	0.0
ANKS1A.rescaled	0.0
UHRF1BP1.rescaled	0.0
ABCF1.rescaled	0.0
C2.rescaled	0.0
TNF.rescaled	0.0
LTB.rescaled	0.0
LST1.rescaled	0.0
NCR3.rescaled	0.0
AIF1.rescaled	0.0
PRRC2A.rescaled	0.0
BAG6.rescaled	0.0
APOM.rescaled	0.0
GPANK1.rescaled	0.0
CSNK2B.rescaled	0.0
TNMD.rescaled	0.0
LY6G5B.rescaled	0.0
LY6G5C.rescaled	0.0
ABHD16A.rescaled	0.0
LY6G6C.rescaled	0.0
DDAH2.rescaled	0.0
CLIC1.rescaled	0.0
MSH5.rescaled	0.0
VWA7.rescaled	0.0
LSM2.rescaled	0.0
HSPA1L.rescaled	0.0
NEU1.rescaled	0.0
SLC44A4.rescaled	0.0
TSPAN6.rescaled	0.0
LTA.rescaled	0.0
NFKBIL1.rescaled	0.0
SYTL4.rescaled	0.0
PPP1R10.rescaled	0.0
MRPS18B.rescaled	0.0
C6orf136.rescaled	0.0
CSTF2.rescaled	0.0
DHX16.rescaled	0.0
PPP1R18.rescaled	0.0
NRM.rescaled	0.0
MDC1.rescaled	0.0
TUBB.rescaled	0.0
FLOT1.rescaled	0.0
SRPX2.rescaled	0.0
ATP6V1G2.rescaled	0.0
IER3.rescaled	0.0
DDR1.rescaled	0.0
GTF2H4.rescaled	0.0
VARS2.rescaled	0.0
SFTA2.rescaled	0.0
PSORS1C1.rescaled	0.0
CDSN.rescaled	0.0
TCF19.rescaled	0.0
MICA.rescaled	0.0
DDX39B.rescaled	0.0
EHMT2.rescaled	0.0
ZBTB12.rescaled	0.0
SNRPC.rescaled	0.0
CFB.rescaled	0.0
RPS18.rescaled	0.0
B3GALT4.rescaled	0.0
WDR46.rescaled	0.0
PFDN6.rescaled	0.0
RGL2.rescaled	0.0
TAPBP.rescaled	0.0
ZBTB22.rescaled	0.0
DAXX.rescaled	0.0
KIFC1.rescaled	0.0
PHF1.rescaled	0.0
CUTA.rescaled	0.0
SYNGAP1.rescaled	0.0
ZBTB9.rescaled	0.0
BAK1.rescaled	0.0
ITPR3.rescaled	0.0
DIAPH2.rescaled	0.0
LEMD2.rescaled	0.0
GRM4.rescaled	0.0
HMGA1.rescaled	0.0
NUDT3.rescaled	0.0
RPS10.rescaled	0.0
PACSIN1.rescaled	0.0
SPDEF.rescaled	0.0
VPS52.rescaled	0.0
RING1.rescaled	0.0
HSD17B8.rescaled	0.0
RNF5.rescaled	0.0
STK19.rescaled	0.0
C4A.rescaled	0.0
CYP21A2.rescaled	0.0
TNXB.rescaled	0.0
ATF6B.rescaled	0.0
FKBPL.rescaled	0.0
PRRT1.rescaled	0.0
PPT2.rescaled	0.0
EGFL8.rescaled	0.0
AGPAT1.rescaled	0.0
AGER.rescaled	0.0
SLC39A7.rescaled	0.0
PBX2.rescaled	0.0
GPSM3.rescaled	0.0
TAP2.rescaled	0.0
PSMB8.rescaled	0.0
TAP1.rescaled	0.0
PSMB9.rescaled	0.0
BRD2.rescaled	0.0
PCDH19.rescaled	0.0
RPA4.rescaled	0.0
RXRB.rescaled	0.0
KIAA0825.rescaled	0.0
SAMD11.rescaled	0.0
TMEM214.rescaled	0.0
NDUFS8.rescaled	0.0
TMEM134.rescaled	0.0
AIP.rescaled	0.0
PITPNM1.rescaled	0.0
CDK2AP2.rescaled	0.0
GSTP1.rescaled	0.0
NDUFV1.rescaled	0.0
NUDT8.rescaled	0.0
ACY3.rescaled	0.0
ALDH3B2.rescaled	0.0
UNC93B1.rescaled	0.0
ALDH3B1.rescaled	0.0
TCIRG1.rescaled	0.0
PTPRCAP.rescaled	0.0
CHKA.rescaled	0.0
C11orf24.rescaled	0.0
PPP6R3.rescaled	0.0
GAL.rescaled	0.0
CPT1A.rescaled	0.0
IGHMBP2.rescaled	0.0
MRGPRF.rescaled	0.0
TPCN2.rescaled	0.0
ANO1.rescaled	0.0
FADD.rescaled	0.0
PPFIA1.rescaled	0.0
CABP4.rescaled	0.0
CORO1B.rescaled	0.0
HPS6.rescaled	0.0
RBM4.rescaled	0.0
CNIH2.rescaled	0.0
TMEM151A.rescaled	0.0
CD248.rescaled	0.0
RIN1.rescaled	0.0
SLC29A2.rescaled	0.0
MRPL11.rescaled	0.0
DPP3.rescaled	0.0
BBS1.rescaled	0.0
ACTN3.rescaled	0.0
CTSF.rescaled	0.0
CCDC87.rescaled	0.0
RBM4B.rescaled	0.0
RPS6KB2.rescaled	0.0
SPTBN2.rescaled	0.0
PC.rescaled	0.0
LRFN4.rescaled	0.0
SYT12.rescaled	0.0
KDM2A.rescaled	0.0
SSH3.rescaled	0.0
POLD4.rescaled	0.0
CLCF1.rescaled	0.0
RAD9A.rescaled	0.0
PPP1CA.rescaled	0.0
TBC1D10C.rescaled	0.0
CTTN.rescaled	0.0
SHANK2.rescaled	0.0
DHCR7.rescaled	0.0
UVRAG.rescaled	0.0
CHRDL2.rescaled	0.0
RNF169.rescaled	0.0
XRRA1.rescaled	0.0
NEU3.rescaled	0.0
ARRB1.rescaled	0.0
KLHL35.rescaled	0.0
GDPD5.rescaled	0.0
SERPINH1.rescaled	0.0
MAP6.rescaled	0.0
MOGAT2.rescaled	0.0
DGAT2.rescaled	0.0
LRRC32.rescaled	0.0
NADSYN1.rescaled	0.0
TSKU.rescaled	0.0
ACER3.rescaled	0.0
CAPN5.rescaled	0.0
MYO7A.rescaled	0.0
PAK1.rescaled	0.0
INTS4.rescaled	0.0
KCTD14.rescaled	0.0
THRSP.rescaled	0.0
NDUFC2.rescaled	0.0
ALG8.rescaled	0.0
KCTD21.rescaled	0.0
LIPT2.rescaled	0.0
KCNE3.rescaled	0.0
PGM2L1.rescaled	0.0
P4HA3.rescaled	0.0
RNF121.rescaled	0.0
IL18BP.rescaled	0.0
NUMA1.rescaled	0.0
LAMTOR1.rescaled	0.0
FOLR1.rescaled	0.0
FOLR2.rescaled	0.0
INPPL1.rescaled	0.0
CLPB.rescaled	0.0
PDE2A.rescaled	0.0
ARAP1.rescaled	0.0
STARD10.rescaled	0.0
ATG16L2.rescaled	0.0
FCHSD2.rescaled	0.0
P2RY6.rescaled	0.0
ARHGEF17.rescaled	0.0
RELT.rescaled	0.0
FAM168A.rescaled	0.0
PLEKHB1.rescaled	0.0
MRPL48.rescaled	0.0
PAAF1.rescaled	0.0
UCP2.rescaled	0.0
UCP3.rescaled	0.0
PPME1.rescaled	0.0
PACS1.rescaled	0.0
SF3B2.rescaled	0.0
CATSPER1.rescaled	0.0
COX8A.rescaled	0.0
NXF1.rescaled	0.0
STX5.rescaled	0.0
WDR74.rescaled	0.0
SLC3A2.rescaled	0.0
CHRM1.rescaled	0.0
LGALS12.rescaled	0.0
ATL3.rescaled	0.0
RTN3.rescaled	0.0
MARK2.rescaled	0.0
RCOR2.rescaled	0.0
NAA40.rescaled	0.0
OTUB1.rescaled	0.0
GPR137.rescaled	0.0
MACROD1.rescaled	0.0
FLRT1.rescaled	0.0
STIP1.rescaled	0.0
FERMT3.rescaled	0.0
TRPT1.rescaled	0.0
NUDT22.rescaled	0.0
DNAJC4.rescaled	0.0
VEGFB.rescaled	0.0
FKBP2.rescaled	0.0
PPP1R14B.rescaled	0.0
PLCB3.rescaled	0.0
TMEM223.rescaled	0.0
TMEM179B.rescaled	0.0
TAF6L.rescaled	0.0
POLR2G.rescaled	0.0
BEST1.rescaled	0.0
FTH1.rescaled	0.0
INCENP.rescaled	0.0
SCGB1D1.rescaled	0.0
SCGB2A1.rescaled	0.0
SCGB1D2.rescaled	0.0
SCGB2A2.rescaled	0.0
ASRGL1.rescaled	0.0
AHNAK.rescaled	0.0
EEF1G.rescaled	0.0
TUT1.rescaled	0.0
MTA2.rescaled	0.0
EML3.rescaled	0.0
ROM1.rescaled	0.0
B3GAT3.rescaled	0.0
GANAB.rescaled	0.0
INTS5.rescaled	0.0
UBXN1.rescaled	0.0
LRRN4CL.rescaled	0.0
BSCL2.rescaled	0.0
GNG3.rescaled	0.0
HNRNPUL2.rescaled	0.0
ZBTB3.rescaled	0.0
BAD.rescaled	0.0
ESRRA.rescaled	0.0
CST6.rescaled	0.0
OVOL1.rescaled	0.0
SLC25A45.rescaled	0.0
FRMD8.rescaled	0.0
SCYL1.rescaled	0.0
LTBP3.rescaled	0.0
FAM89B.rescaled	0.0
EHBP1L1.rescaled	0.0
KCNK7.rescaled	0.0
MAP3K11.rescaled	0.0
SIPA1.rescaled	0.0
KAT5.rescaled	0.0
RNASEH2C.rescaled	0.0
SNX32.rescaled	0.0
TRMT112.rescaled	0.0
CFL1.rescaled	0.0
MUS81.rescaled	0.0
EFEMP2.rescaled	0.0
CTSW.rescaled	0.0
FIBP.rescaled	0.0
CCDC85B.rescaled	0.0
FOSL1.rescaled	0.0
C11orf68.rescaled	0.0
DRAP1.rescaled	0.0
SART1.rescaled	0.0
EIF1AD.rescaled	0.0
TIGD3.rescaled	0.0
POLA2.rescaled	0.0
CAPN1.rescaled	0.0
SPDYC.rescaled	0.0
PRDX5.rescaled	0.0
CCDC88B.rescaled	0.0
RPS6KA4.rescaled	0.0
SLC22A11.rescaled	0.0
NRXN2.rescaled	0.0
RASGRP2.rescaled	0.0
SF1.rescaled	0.0
MAP4K2.rescaled	0.0
MEN1.rescaled	0.0
EHD1.rescaled	0.0
ATG2A.rescaled	0.0
PPP2R5B.rescaled	0.0
BATF2.rescaled	0.0
ARL2.rescaled	0.0
SNX15.rescaled	0.0
SAC3D1.rescaled	0.0
NAALADL1.rescaled	0.0
CDCA5.rescaled	0.0
ZFPL1.rescaled	0.0
TM7SF2.rescaled	0.0
FAU.rescaled	0.0
MRPL49.rescaled	0.0
SYVN1.rescaled	0.0
FAM181B.rescaled	0.0
